-1.0,-1.2246467991473532e-16,-3.141592653589793
-0.9919548128307953,-0.12659245357374938,-3.0146596170811146
-0.9679487013963562,-0.2511479871810793,-2.887726580572436
-0.9283679330160726,-0.3716624556603276,-2.7607935440637577
-0.8738493770697849,-0.4861967361004687,-2.633860507555079
-0.8052702575310586,-0.5929079290546404,-2.5069274710464007
-0.7237340381050702,-0.6900790114821119,-2.379994434537722
-0.6305526670845222,-0.776146464291757,-2.2530613980290433
-0.5272254676105025,-0.8497254299495143,-2.126128361520365
-0.4154150130018863,-0.9096319953545184,-1.9991953250116865
-0.2969203753282748,-0.9549022414440739,-1.872262288503008
-0.1736481776669303,-0.984807753012208,-1.7453292519943295
-0.04758191582374206,-0.998867339183008,-1.6183962154856508
0.07924995685678866,-0.9968547759519423,-1.4914631789769723
0.20480666806519085,-0.9788024462147787,-1.3645301424682938
0.3270679633174218,-0.9450008187146685,-1.2375971059596154
0.44406661260577424,-0.8959937742913359,-1.1106640694509369
0.5539200638661104,-0.8325698546347713,-0.9837310329422584
0.6548607339452851,-0.7557495743542583,-0.8567979964335799
0.7452644496757548,-0.6667690005162916,-0.7298649599249014
0.8236765814298328,-0.5670598638627707,-0.6029319234162229
0.8888354486549235,-0.4582265217274104,-0.47599888690754444
0.9396926207859083,-0.34202014332566877,-0.34906585039886595
0.975429786885407,-0.2203105327865407,-0.22213281389018746
0.9954719225730846,-0.09505604330418231,-0.09519977738150853
0.9994965423831851,0.031727933498067976,0.031733259127169955
0.9874388886763943,0.1580013959733502,0.15866629563584844
0.9594929736144974,0.28173255684142995,0.28559933214452693
0.9161084574320695,0.4009305354066139,0.4125323686532054
0.857983413234977,0.5136773915734065,0.5394654051618839
0.7860530947427874,0.6181589862206054,0.6663984416705624
0.7014748877063212,0.712694171378863,0.7933314781792409
0.6056096871376666,0.7957618405308322,0.9202645146879194
0.4999999999999995,0.8660254037844389,1.0471975511965983
0.38634512569312857,0.9223542941045815,1.1741305877052763
0.26647381369003453,0.9638421585599422,1.3010636242139553
0.14231483827328512,0.9898214418809327,1.4279966607226333
0.015865963834807487,0.9998741276738751,1.5549296972313122
-0.11083819990101099,0.9938384644612541,1.6818627337399903
-0.23575893550942761,0.9718115683235415,1.8087957702486692
-0.3568862215918718,0.9341478602651068,1.9357288067573473
-0.472271074772683,0.8814533634475819,2.062661843266026
-0.580056909571198,0.8145759520503358,2.1895948797747042
-0.6785094115571324,0.7345917086575331,2.316527916283383
-0.7660444431189779,0.6427876096865395,2.443460952792061
-0.8412535328311813,0.5406408174555974,2.57039398930074
-0.9029265382866211,0.4297949120891718,2.697327025809418
-0.9500711177409454,0.31203344569848696,2.824260062318097
-0.9819286972627068,0.18925124436040963,2.951193098826776
-0.9979866764718844,0.0634239196565644,3.078126135335454
-0.9979866764718843,-0.06342391965656503,3.205059171844133
-0.9819286972627067,-0.18925124436041027,3.331992208352811
-0.9500711177409452,-0.31203344569848757,3.45892524486149
-0.9029265382866212,-0.4297949120891716,3.585858281370168
-0.841253532831181,-0.5406408174555979,3.712791317878847
-0.766044443118978,-0.6427876096865393,3.839724354387525
-0.678509411557132,-0.7345917086575335,3.966657390896204
-0.5800569095711983,-0.8145759520503356,4.093590427404882
-0.47227107477268243,-0.8814533634475822,4.220523463913561
-0.356886221591872,-0.9341478602651067,4.347456500422239
-0.23575893550942698,-0.9718115683235418,4.474389536930918
-0.11083819990101122,-0.9938384644612541,4.601322573439596
0.01586596383480813,-0.9998741276738751,4.728255609948275
0.14231483827328487,-0.9898214418809328,4.855188646456953
0.26647381369003514,-0.963842158559942,4.982121682965632
0.38634512569312834,-0.9223542941045815,5.10905471947431
0.5000000000000009,-0.8660254037844382,5.23598775598299
0.605609687137667,-0.7957618405308318,5.362920792491668
0.7014748877063213,-0.7126941713788628,5.489853829000346
0.7860530947427872,-0.6181589862206055,5.616786865509024
0.8579834132349775,-0.5136773915734056,5.743719902017704
0.9161084574320698,-0.40093053540661333,5.870652938526382
0.9594929736144974,-0.2817325568414298,5.99758597503506
0.9874388886763943,-0.15800139597335044,6.124519011543738
0.9994965423831852,-0.03172793349806689,6.251452048052418
0.9954719225730846,0.09505604330418295,6.378385084561096
0.975429786885407,0.22031053278654045,6.505318121069774
0.9396926207859086,0.3420201433256681,6.632251157578452
0.8888354486549231,0.45822652172741096,6.759184194087132
0.8236765814298327,0.5670598638627709,6.88611723059581
0.7452644496757549,0.6667690005162914,7.013050267104488
0.6548607339452843,0.7557495743542589,7.1399833036131675
0.5539200638661098,0.8325698546347716,7.2669163401218455
0.44406661260577407,0.8959937742913359,7.3938493766305236
0.327067963317422,0.9450008187146683,7.520782413139202
0.2048066680651898,0.978802446214779,7.647715449647881
0.07924995685678803,0.9968547759519424,7.7746484861565595
-0.04758191582374226,0.998867339183008,7.9015815226652375
-0.17364817766692986,0.9848077530122081,8.028514559173916
-0.29692037532827564,0.9549022414440737,8.155447595682595
-0.4154150130018867,0.9096319953545182,8.282380632191273
-0.5272254676105023,0.8497254299495145,8.409313668699951
-0.6305526670845221,0.7761464642917572,8.53624670520863
-0.7237340381050706,0.6900790114821115,8.66317974171731
-0.8052702575310587,0.5929079290546403,8.790112778225987
-0.8738493770697848,0.48619673610046893,8.917045814734665
-0.928367933016073,0.3716624556603266,9.043978851243345
-0.9679487013963565,0.25114798718107867,9.170911887752023
-0.9919548128307953,0.12659245357374915,9.297844924260701
-1.0,3.6739403974420594e-16,9.42477796076938
